station_eva,direction,train_type,train_number,planned_date,planned_time,actual_date,actual_time,delay_minutes,status,day_of_week
8000207,departure,R,17147584,2025-05-02,19:20,2025-05-02,19:20,0.7,Slight delay,Friday
8000207,arrival,R,17147586,2025-05-02,19:20,2025-05-02,19:20,0.7,Slight delay,Friday
8000207,arrival,R,17147587,2025-05-02,19:20,2025-05-02,19:20,0.7,Slight delay,Friday
8000207,arrival,R,17147584,2025-05-02,19:20,2025-05-02,19:20,0.8,Slight delay,Friday
8000207,departure,R,17147584,2025-05-02,19:20,2025-05-02,19:20,0.8,Slight delay,Friday
8000207,arrival,R,17147586,2025-05-02,19:20,2025-05-02,19:20,0.8,Slight delay,Friday
8000207,arrival,R,17147587,2025-05-02,19:20,2025-05-02,19:20,0.8,Slight delay,Friday
8000207,arrival,R,17147586,2025-05-02,19:20,2025-05-02,19:20,0.7,Slight delay,Friday
8000207,arrival,R,17147587,2025-05-02,19:20,2025-05-02,19:20,0.7,Slight delay,Friday
8000207,arrival,R,17147586,2025-05-02,19:20,2025-05-02,19:20,0.9,Slight delay,Friday
8000207,arrival,R,17147587,2025-05-02,19:20,2025-05-02,19:20,0.9,Slight delay,Friday
8000207,arrival,R,17147586,2025-05-02,19:20,2025-05-02,19:20,0.8,Slight delay,Friday
8000207,arrival,R,17147587,2025-05-02,19:20,2025-05-02,19:20,0.8,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.2,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.2,Slight delay,Friday
8000207,arrival,R,17147644,2025-05-02,19:21,2025-05-02,19:22,1.0,Slight delay,Friday
8000207,departure,R,17147644,2025-05-02,19:21,2025-05-02,19:22,1.0,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.3,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.3,Slight delay,Friday
8000207,arrival,R,17147644,2025-05-02,19:21,2025-05-02,19:22,1.1,Slight delay,Friday
8000207,departure,R,17147644,2025-05-02,19:21,2025-05-02,19:22,1.1,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.2,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.2,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.1,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.1,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.3,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.3,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.2,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.2,Slight delay,Friday
8000207,departure,R,17147605,2025-05-02,19:21,2025-05-02,19:21,0.1,Slight delay,Friday
8000207,departure,R,17147606,2025-05-02,19:21,2025-05-02,19:21,0.1,Slight delay,Friday
8000207,departure,R,17147725,2025-05-02,19:22,2025-05-02,19:23,1.1,Slight delay,Friday
8000207,departure,R,17147726,2025-05-02,19:22,2025-05-02,19:23,1.1,Slight delay,Friday
8000207,departure,R,17147725,2025-05-02,19:22,2025-05-02,19:22,0.9,Slight delay,Friday
8000207,departure,R,17147726,2025-05-02,19:22,2025-05-02,19:22,0.9,Slight delay,Friday
8000207,departure,R,17147725,2025-05-02,19:22,2025-05-02,19:23,1.1,Slight delay,Friday
8000207,departure,R,17147726,2025-05-02,19:22,2025-05-02,19:23,1.1,Slight delay,Friday
8000207,departure,R,17147725,2025-05-02,19:22,2025-05-02,19:22,1.0,Slight delay,Friday
8000207,departure,R,17147726,2025-05-02,19:22,2025-05-02,19:22,1.0,Slight delay,Friday
8000207,departure,R,17147725,2025-05-02,19:22,2025-05-02,19:22,0.9,Slight delay,Friday
8000207,departure,R,17147726,2025-05-02,19:22,2025-05-02,19:22,0.9,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147768,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147764,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147760,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147758,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147762,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147766,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147757,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147759,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147783,2025-05-02,19:23,2025-05-02,19:23,0.8,Slight delay,Friday
8000207,departure,R,17147789,2025-05-02,19:23,2025-05-02,19:24,1.1,Slight delay,Friday
8000207,departure,R,17147765,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147761,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147763,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.2,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.2,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.4,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147768,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147764,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147760,2025-05-02,19:23,2025-05-02,19:23,0.4,Slight delay,Friday
8000207,arrival,R,17147758,2025-05-02,19:23,2025-05-02,19:23,0.4,Slight delay,Friday
8000207,arrival,R,17147762,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147766,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147757,2025-05-02,19:23,2025-05-02,19:23,0.4,Slight delay,Friday
8000207,departure,R,17147759,2025-05-02,19:23,2025-05-02,19:23,0.4,Slight delay,Friday
8000207,departure,R,17147783,2025-05-02,19:23,2025-05-02,19:23,1.0,Slight delay,Friday
8000207,departure,R,17147789,2025-05-02,19:23,2025-05-02,19:24,1.2,Slight delay,Friday
8000207,departure,R,17147765,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147761,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147763,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147783,2025-05-02,19:23,2025-05-02,19:23,0.8,Slight delay,Friday
8000207,departure,R,17147789,2025-05-02,19:23,2025-05-02,19:24,1.1,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,departure,R,17147783,2025-05-02,19:23,2025-05-02,19:23,0.8,Slight delay,Friday
8000207,departure,R,17147789,2025-05-02,19:23,2025-05-02,19:24,1.1,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.5,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.8,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.2,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.2,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.4,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.7,Slight delay,Friday
8000207,departure,R,17147783,2025-05-02,19:23,2025-05-02,19:23,1.0,Slight delay,Friday
8000207,departure,R,17147789,2025-05-02,19:23,2025-05-02,19:24,1.2,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.6,Slight delay,Friday
8000207,arrival,R,17147743,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147744,2025-05-02,19:23,2025-05-02,19:23,0.3,Slight delay,Friday
8000207,arrival,R,17147750,2025-05-02,19:23,2025-05-02,19:23,0.5,Slight delay,Friday
8000207,arrival,R,17147770,2025-05-02,19:23,2025-05-02,19:23,0.8,Slight delay,Friday
8000207,arrival,R,17147817,2025-05-02,19:24,2025-05-02,19:24,0.6,Slight delay,Friday
8000207,departure,R,17147817,2025-05-02,19:24,2025-05-02,19:24,0.6,Slight delay,Friday
8000207,arrival,R,17147845,2025-05-02,19:24,2025-05-02,19:25,1.2,Slight delay,Friday
8000207,departure,R,17147845,2025-05-02,19:24,2025-05-02,19:25,1.2,Slight delay,Friday
8000207,arrival,R,17147817,2025-05-02,19:24,2025-05-02,19:24,0.5,Slight delay,Friday
8000207,departure,R,17147817,2025-05-02,19:24,2025-05-02,19:24,0.5,Slight delay,Friday
8000207,arrival,R,17147845,2025-05-02,19:24,2025-05-02,19:25,1.0,Slight delay,Friday
8000207,departure,R,17147845,2025-05-02,19:24,2025-05-02,19:25,1.0,Slight delay,Friday
8000207,arrival,R,17147989,2025-05-02,19:28,2025-05-02,19:28,0.3,Slight delay,Friday
8000207,departure,R,17147989,2025-05-02,19:28,2025-05-02,19:28,0.3,Slight delay,Friday
8000207,arrival,R,17147989,2025-05-02,19:28,2025-05-02,19:28,0.2,Slight delay,Friday
8000207,departure,R,17147989,2025-05-02,19:28,2025-05-02,19:28,0.2,Slight delay,Friday
8000207,arrival,R,17148045,2025-05-02,19:30,2025-05-02,19:30,0.6,Slight delay,Friday
8000207,departure,R,17148045,2025-05-02,19:30,2025-05-02,19:30,0.6,Slight delay,Friday
8000207,arrival,R,17148045,2025-05-02,19:30,2025-05-02,19:30,0.5,Slight delay,Friday
8000207,departure,R,17148045,2025-05-02,19:30,2025-05-02,19:30,0.5,Slight delay,Friday
8000207,arrival,R,17148196,2025-05-02,19:34,2025-05-02,19:34,0.5,Slight delay,Friday
8000207,departure,R,17148196,2025-05-02,19:34,2025-05-02,19:34,0.5,Slight delay,Friday
8000207,arrival,R,17148196,2025-05-02,19:34,2025-05-02,19:34,0.7,Slight delay,Friday
8000207,departure,R,17148196,2025-05-02,19:34,2025-05-02,19:34,0.7,Slight delay,Friday
8000207,arrival,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.4,Slight delay,Friday
8000207,departure,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.4,Slight delay,Friday
8000207,arrival,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.3,Slight delay,Friday
8000207,departure,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.3,Slight delay,Friday
8000207,arrival,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.4,Slight delay,Friday
8000207,departure,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.4,Slight delay,Friday
8000207,arrival,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.4,Slight delay,Friday
8000207,departure,R,17148256,2025-05-02,19:37,2025-05-02,19:37,0.4,Slight delay,Friday
8000207,arrival,R,17148357,2025-05-02,19:38,2025-05-02,19:38,0.7,Slight delay,Friday
8000207,arrival,R,17148325,2025-05-02,19:38,2025-05-02,19:38,0.4,Slight delay,Friday
8000207,departure,R,17148325,2025-05-02,19:38,2025-05-02,19:38,0.4,Slight delay,Friday
8000207,arrival,R,17148357,2025-05-02,19:38,2025-05-02,19:38,0.9,Slight delay,Friday
8000207,arrival,R,17148325,2025-05-02,19:38,2025-05-02,19:38,0.4,Slight delay,Friday
8000207,departure,R,17148325,2025-05-02,19:38,2025-05-02,19:38,0.4,Slight delay,Friday
8000207,arrival,R,17148662,2025-05-02,19:41,2025-05-02,19:42,1.1,Slight delay,Friday
8000207,departure,R,17148662,2025-05-02,19:41,2025-05-02,19:42,1.1,Slight delay,Friday
8000207,arrival,R,17148650,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,arrival,R,17148651,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,departure,R,17148650,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,departure,R,17148651,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,arrival,R,17148662,2025-05-02,19:41,2025-05-02,19:42,1.0,Slight delay,Friday
8000207,departure,R,17148662,2025-05-02,19:41,2025-05-02,19:42,1.0,Slight delay,Friday
8000207,arrival,R,17148650,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,arrival,R,17148651,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,departure,R,17148650,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,departure,R,17148651,2025-05-02,19:41,2025-05-02,19:41,0.8,Slight delay,Friday
8000207,arrival,R,17148853,2025-05-02,19:46,2025-05-02,19:46,0.8,Slight delay,Friday
8000207,arrival,R,17148853,2025-05-02,19:46,2025-05-02,19:46,0.7,Slight delay,Friday
8000207,arrival,R,17148883,2025-05-02,19:47,2025-05-02,19:47,0.6,Slight delay,Friday
8000207,arrival,R,17148886,2025-05-02,19:47,2025-05-02,19:47,0.8,Slight delay,Friday
8000207,arrival,R,17148883,2025-05-02,19:47,2025-05-02,19:47,0.5,Slight delay,Friday
8000207,arrival,R,17148886,2025-05-02,19:47,2025-05-02,19:47,0.8,Slight delay,Friday
8000207,arrival,R,17149062,2025-05-02,19:51,2025-05-02,19:51,0.5,Slight delay,Friday
8000207,arrival,R,17149062,2025-05-02,19:51,2025-05-02,19:51,0.7,Slight delay,Friday
8000207,arrival,R,17149266,2025-05-02,19:57,2025-05-02,19:57,0.2,Slight delay,Friday
8000207,arrival,R,17149267,2025-05-02,19:57,2025-05-02,19:57,0.2,Slight delay,Friday
8000207,arrival,R,17149266,2025-05-02,19:57,2025-05-02,19:57,0.4,Slight delay,Friday
8000207,arrival,R,17149267,2025-05-02,19:57,2025-05-02,19:57,0.4,Slight delay,Friday
8000207,arrival,R,17149343,2025-05-02,19:59,2025-05-02,19:59,0.5,Slight delay,Friday
8000207,arrival,R,17149343,2025-05-02,19:59,2025-05-02,19:59,0.5,Slight delay,Friday
8000207,arrival,R,17149470,2025-05-02,20:03,2025-05-02,20:03,0.2,Slight delay,Friday
8000207,departure,R,17149470,2025-05-02,20:03,2025-05-02,20:03,0.2,Slight delay,Friday
8000207,arrival,R,17149470,2025-05-02,20:03,2025-05-02,20:03,0.2,Slight delay,Friday
8000207,departure,R,17149470,2025-05-02,20:03,2025-05-02,20:03,0.2,Slight delay,Friday
8000207,arrival,R,17149513,2025-05-02,20:04,2025-05-02,20:04,0.7,Slight delay,Friday
8000207,arrival,R,17149513,2025-05-02,20:04,2025-05-02,20:04,0.8,Slight delay,Friday
8000207,departure,R,17149546,2025-05-02,20:05,2025-05-02,20:06,1.1,Slight delay,Friday
8000207,arrival,R,17149542,2025-05-02,20:05,2025-05-02,20:05,0.8,Slight delay,Friday
8000207,departure,R,17149542,2025-05-02,20:05,2025-05-02,20:05,0.8,Slight delay,Friday
8000207,arrival,R,17149532,2025-05-02,20:05,2025-05-02,20:05,0.5,Slight delay,Friday
8000207,arrival,R,17149544,2025-05-02,20:05,2025-05-02,20:05,0.8,Slight delay,Friday
8000207,departure,R,17149546,2025-05-02,20:05,2025-05-02,20:06,1.1,Slight delay,Friday
8000207,arrival,R,17149542,2025-05-02,20:05,2025-05-02,20:05,0.8,Slight delay,Friday
8000207,departure,R,17149542,2025-05-02,20:05,2025-05-02,20:05,0.8,Slight delay,Friday
8000207,arrival,R,17149532,2025-05-02,20:05,2025-05-02,20:05,0.3,Slight delay,Friday
8000207,arrival,R,17149544,2025-05-02,20:05,2025-05-02,20:05,0.8,Slight delay,Friday
8000207,arrival,R,17149577,2025-05-02,20:06,2025-05-02,20:06,0.8,Slight delay,Friday
8000207,arrival,R,17149549,2025-05-02,20:06,2025-05-02,20:06,0.1,Slight delay,Friday
8000207,departure,R,17149549,2025-05-02,20:06,2025-05-02,20:06,0.1,Slight delay,Friday
8000207,arrival,R,17149577,2025-05-02,20:06,2025-05-02,20:06,0.8,Slight delay,Friday
8000207,arrival,R,17149549,2025-05-02,20:06,2025-05-02,20:06,0.1,Slight delay,Friday
8000207,departure,R,17149549,2025-05-02,20:06,2025-05-02,20:06,0.1,Slight delay,Friday
8000207,arrival,R,17149589,2025-05-02,20:07,2025-05-02,20:07,0.6,Slight delay,Friday
8000207,arrival,R,17149591,2025-05-02,20:07,2025-05-02,20:07,0.6,Slight delay,Friday
8000207,departure,R,17149591,2025-05-02,20:07,2025-05-02,20:07,0.6,Slight delay,Friday
8000207,arrival,R,17149589,2025-05-02,20:07,2025-05-02,20:07,0.6,Slight delay,Friday
8000207,arrival,R,17149591,2025-05-02,20:07,2025-05-02,20:07,0.6,Slight delay,Friday
8000207,departure,R,17149591,2025-05-02,20:07,2025-05-02,20:07,0.6,Slight delay,Friday
8000207,departure,R,17149668,2025-05-02,20:09,2025-05-02,20:09,0.4,Slight delay,Friday
8000207,departure,R,17149669,2025-05-02,20:09,2025-05-02,20:09,0.4,Slight delay,Friday
8000207,departure,R,17149665,2025-05-02,20:09,2025-05-02,20:09,0.4,Slight delay,Friday
8000207,departure,R,17149667,2025-05-02,20:09,2025-05-02,20:09,0.4,Slight delay,Friday
8000207,arrival,R,17149666,2025-05-02,20:09,2025-05-02,20:09,0.4,Slight delay,Friday
8000207,departure,R,17149668,2025-05-02,20:09,2025-05-02,20:09,0.5,Slight delay,Friday
8000207,departure,R,17149669,2025-05-02,20:09,2025-05-02,20:09,0.5,Slight delay,Friday
8000207,departure,R,17149665,2025-05-02,20:09,2025-05-02,20:09,0.5,Slight delay,Friday
8000207,departure,R,17149667,2025-05-02,20:09,2025-05-02,20:09,0.5,Slight delay,Friday
8000207,arrival,R,17149666,2025-05-02,20:09,2025-05-02,20:09,0.5,Slight delay,Friday
8000207,arrival,R,17149713,2025-05-02,20:10,2025-05-02,20:10,0.7,Slight delay,Friday
8000207,departure,R,17149713,2025-05-02,20:10,2025-05-02,20:10,0.7,Slight delay,Friday
8000207,arrival,R,17149713,2025-05-02,20:10,2025-05-02,20:10,0.8,Slight delay,Friday
8000207,departure,R,17149713,2025-05-02,20:10,2025-05-02,20:10,0.8,Slight delay,Friday
8000207,arrival,R,17149744,2025-05-02,20:11,2025-05-02,20:11,0.8,Slight delay,Friday
8000207,departure,R,17149744,2025-05-02,20:11,2025-05-02,20:11,0.8,Slight delay,Friday
8000207,arrival,R,17149723,2025-05-02,20:11,2025-05-02,20:11,0.3,Slight delay,Friday
8000207,arrival,R,17149744,2025-05-02,20:11,2025-05-02,20:11,0.8,Slight delay,Friday
8000207,departure,R,17149744,2025-05-02,20:11,2025-05-02,20:11,0.8,Slight delay,Friday
8000207,arrival,R,17149723,2025-05-02,20:11,2025-05-02,20:11,0.3,Slight delay,Friday
8000207,arrival,R,17149759,2025-05-02,20:12,2025-05-02,20:12,0.0,On time,Friday
8000207,departure,R,17149759,2025-05-02,20:12,2025-05-02,20:12,0.0,On time,Friday
8000207,arrival,R,17149759,2025-05-02,20:12,2025-05-02,20:12,0.1,Slight delay,Friday
8000207,departure,R,17149759,2025-05-02,20:12,2025-05-02,20:12,0.1,Slight delay,Friday
8000207,arrival,R,17149830,2025-05-02,20:14,2025-05-02,20:14,0.7,Slight delay,Friday
8000207,arrival,R,17149830,2025-05-02,20:14,2025-05-02,20:14,0.7,Slight delay,Friday
8000207,arrival,R,17149957,2025-05-02,20:17,2025-05-02,20:18,1.0,Slight delay,Friday
8000207,arrival,R,17149957,2025-05-02,20:17,2025-05-02,20:18,1.1,Slight delay,Friday
8000207,arrival,R,17149957,2025-05-02,20:17,2025-05-02,20:18,1.0,Slight delay,Friday
8000207,arrival,R,17149957,2025-05-02,20:17,2025-05-02,20:17,0.9,Slight delay,Friday
8000207,arrival,R,17149957,2025-05-02,20:17,2025-05-02,20:18,1.1,Slight delay,Friday
8000207,arrival,R,17149957,2025-05-02,20:17,2025-05-02,20:18,1.0,Slight delay,Friday
8000207,arrival,R,17149983,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149985,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,departure,R,17149983,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,departure,R,17149985,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149995,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149996,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149983,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149985,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,departure,R,17149983,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,departure,R,17149985,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149995,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149996,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149995,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149996,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149995,2025-05-02,20:18,2025-05-02,20:18,0.4,Slight delay,Friday
8000207,arrival,R,17149996,2025-05-02,20:18,2025-05-02,20:18,0.4,Slight delay,Friday
8000207,arrival,R,17149995,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149996,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149995,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17149996,2025-05-02,20:18,2025-05-02,20:18,0.3,Slight delay,Friday
8000207,arrival,R,17150235,2025-05-02,20:24,2025-05-02,20:24,0.8,Slight delay,Friday
8000207,arrival,R,17150235,2025-05-02,20:24,2025-05-02,20:24,0.9,Slight delay,Friday
8000207,arrival,R,17150266,2025-05-02,20:25,2025-05-02,20:26,1.1,Slight delay,Friday
8000207,arrival,R,17150252,2025-05-02,20:25,2025-05-02,20:25,0.6,Slight delay,Friday
8000207,departure,R,17150252,2025-05-02,20:25,2025-05-02,20:25,0.6,Slight delay,Friday
8000207,arrival,R,17150240,2025-05-02,20:25,2025-05-02,20:25,0.1,Slight delay,Friday
8000207,arrival,R,17150258,2025-05-02,20:25,2025-05-02,20:25,0.9,Slight delay,Friday
8000207,departure,R,17150258,2025-05-02,20:25,2025-05-02,20:25,0.9,Slight delay,Friday
8000207,arrival,R,17150266,2025-05-02,20:25,2025-05-02,20:25,0.9,Slight delay,Friday
8000207,arrival,R,17150252,2025-05-02,20:25,2025-05-02,20:25,0.4,Slight delay,Friday
8000207,departure,R,17150252,2025-05-02,20:25,2025-05-02,20:25,0.4,Slight delay,Friday
8000207,arrival,R,17150240,2025-05-02,20:25,2025-05-02,20:25,0.1,Slight delay,Friday
8000207,arrival,R,17150258,2025-05-02,20:25,2025-05-02,20:25,0.9,Slight delay,Friday
8000207,departure,R,17150258,2025-05-02,20:25,2025-05-02,20:25,0.9,Slight delay,Friday
8000207,arrival,R,17150699,2025-05-02,20:35,2025-05-02,20:35,1.0,Slight delay,Friday
8000207,arrival,R,17150699,2025-05-02,20:35,2025-05-02,20:36,1.1,Slight delay,Friday
8000207,arrival,R,17150816,2025-05-02,20:40,2025-05-02,20:40,0.4,Slight delay,Friday
8000207,departure,R,17150816,2025-05-02,20:40,2025-05-02,20:40,0.4,Slight delay,Friday
8000207,arrival,R,17150816,2025-05-02,20:40,2025-05-02,20:40,0.2,Slight delay,Friday
8000207,departure,R,17150816,2025-05-02,20:40,2025-05-02,20:40,0.2,Slight delay,Friday
8000207,arrival,R,17150848,2025-05-02,20:41,2025-05-02,20:41,0.7,Slight delay,Friday
8000207,arrival,R,17150848,2025-05-02,20:41,2025-05-02,20:41,0.5,Slight delay,Friday
8000207,arrival,R,17151077,2025-05-02,20:47,2025-05-02,20:47,0.2,Slight delay,Friday
8000207,arrival,R,17151077,2025-05-02,20:47,2025-05-02,20:47,0.3,Slight delay,Friday
8000207,arrival,R,17151197,2025-05-02,20:51,2025-05-02,20:51,0.1,Slight delay,Friday
8000207,arrival,R,17151245,2025-05-02,20:51,2025-05-02,20:51,0.6,Slight delay,Friday
8000207,departure,R,17151197,2025-05-02,20:51,2025-05-02,20:51,0.1,Slight delay,Friday
8000207,departure,R,17151245,2025-05-02,20:51,2025-05-02,20:51,0.6,Slight delay,Friday
8000207,arrival,R,17151197,2025-05-02,20:51,2025-05-02,20:51,0.2,Slight delay,Friday
8000207,arrival,R,17151245,2025-05-02,20:51,2025-05-02,20:51,0.7,Slight delay,Friday
8000207,departure,R,17151197,2025-05-02,20:51,2025-05-02,20:51,0.2,Slight delay,Friday
8000207,departure,R,17151245,2025-05-02,20:51,2025-05-02,20:51,0.7,Slight delay,Friday
8000207,arrival,R,17151282,2025-05-02,20:52,2025-05-02,20:52,0.4,Slight delay,Friday
8000207,arrival,R,17151302,2025-05-02,20:52,2025-05-02,20:53,1.1,Slight delay,Friday
8000207,departure,R,17151302,2025-05-02,20:52,2025-05-02,20:53,1.1,Slight delay,Friday
8000207,arrival,R,17151282,2025-05-02,20:52,2025-05-02,20:52,0.5,Slight delay,Friday
8000207,arrival,R,17151302,2025-05-02,20:52,2025-05-02,20:52,1.0,Slight delay,Friday
8000207,departure,R,17151302,2025-05-02,20:52,2025-05-02,20:52,1.0,Slight delay,Friday
8000207,arrival,R,17151434,2025-05-02,20:56,2025-05-02,20:56,0.8,Slight delay,Friday
8000207,arrival,R,17151425,2025-05-02,20:56,2025-05-02,20:56,0.5,Slight delay,Friday
